,Condition,Method,replicate,Quartet Type,Branch Type,l-true,l-est,log10(l-true),log10(l-est),|l-true - l-est|,log10(l-est/l-true)
162,no_variation,CASTLES (Taylor 33),033,unbalanced,internal,0.0606535,0.04595702352564372,-1.2171441331843948,-1.3376481067950725,0.014696476474356276,-0.12050397361067776
163,no_variation,CASTLES (Taylor 33),033,unbalanced,terminal,0.08924044,0.09478469771691779,-1.0494382970939264,-1.0232617706104927,0.005544257716917786,0.02617652648343371
164,no_variation,CASTLES (Taylor 33),033,unbalanced,terminal,0.16808371,0.1710571412076172,-0.7744743746029017,-0.7668587903925475,0.0029734312076172,0.007615584210354244
165,no_variation,CASTLES (Taylor 33),034,unbalanced,terminal,0.11544592,0.12030049709797003,-0.9376214109737147,-0.9197325780927462,0.004854577097970034,0.01788883288096842
166,no_variation,CASTLES (Taylor 33),034,unbalanced,terminal,0.08948563,0.1031594753548458,-1.0482467000222642,-0.9864908752494435,0.01367384535484581,0.06175582477282073
167,no_variation,CASTLES (Taylor 33),034,unbalanced,terminal,0.04768285,0.05572929424924329,-1.321637794746786,-1.2539164567751293,0.008046444249243292,0.06772133797165662
168,no_variation,CASTLES (Taylor 33),034,unbalanced,terminal,0.04813344,0.05566064215927148,-1.317553099061664,-1.2544517874985741,0.007527202159271482,0.06310131156308976
169,no_variation,CASTLES (Taylor 33),034,unbalanced,internal,0.04133468,0.028677638653606077,-1.3836854201935134,-1.5424566117883645,0.012657041346393921,-0.15877119159485095
170,no_variation,CASTLES (Taylor 33),035,balanced,terminal,0.05701196,0.07275375018439163,-1.2440340282371858,-1.138144615504799,0.015741790184391632,0.10588941273238689
171,no_variation,CASTLES (Taylor 33),035,balanced,terminal,0.05738425,0.07340242298281328,-1.2412072901228497,-1.1342896039708834,0.016018172982813286,0.10691768615196627
172,no_variation,CASTLES (Taylor 33),035,balanced,internal,0.13397471,0.10379849131570194,-0.8729771743517964,-0.9838089587999621,0.030176218684298053,-0.11083178444816562
173,no_variation,CASTLES (Taylor 33),035,balanced,terminal,0.01850568,0.03156093851254073,-1.7326949519186783,-1.5008500908632063,0.013055258512540729,0.23184486105547192
174,no_variation,CASTLES (Taylor 33),035,balanced,terminal,0.01860433,0.031359820783330314,-1.730385965660846,-1.5036264279082978,0.012755490783330315,0.22675953775254826
175,no_variation,CASTLES (Taylor 33),036,unbalanced,terminal,0.1780766,0.16446869864338323,-0.7493931448744539,-0.7839167439144012,0.01360790135661677,-0.034523599039947374
176,no_variation,CASTLES (Taylor 33),036,unbalanced,terminal,0.04286407,0.04478393569406598,-1.3679065945022693,-1.3488777424875134,0.001919865694065985,0.01902885201475589
177,no_variation,CASTLES (Taylor 33),036,unbalanced,terminal,0.04257467,0.043724989111002234,-1.3708487096069224,-1.3592702900032534,0.001150319111002232,0.011578419603668837
178,no_variation,CASTLES (Taylor 33),036,unbalanced,internal,0.00340472,0.0014376459711850334,-2.4679185981285863,-2.842348048369328,0.0019670740288149666,-0.3744294502407416
179,no_variation,CASTLES (Taylor 33),036,unbalanced,terminal,0.04624058,0.0472176839845581,-1.3349767271563042,-1.3258953187692346,0.0009771039845580948,0.009081408387069763
180,no_variation,CASTLES (Taylor 33),037,unbalanced,terminal,0.22483446,0.23009506740345448,-0.6481371244157114,-0.6380926912940789,0.005260607403454465,0.010044433121632454
181,no_variation,CASTLES (Taylor 33),037,unbalanced,terminal,0.09501487,0.09889582135254418,-1.0222084215155904,-1.00482205827007,0.003880951352544182,0.017386363245520415
182,no_variation,CASTLES (Taylor 33),037,unbalanced,terminal,0.01464021,0.02653847268990714,-1.8344526936883445,-1.5761240747433205,0.011898262689907138,0.25832861894502396
183,no_variation,CASTLES (Taylor 33),037,unbalanced,terminal,0.0146442,0.026562105134057115,-1.8343343484668757,-1.5757375086761913,0.011917905134057116,0.2585968397906844
184,no_variation,CASTLES (Taylor 33),037,unbalanced,internal,0.08157008,0.05707276750312437,-1.0884691117575485,-1.24357106766141,0.02449731249687563,-0.15510195590386158
185,no_variation,CASTLES (Taylor 33),038,balanced,terminal,0.06434963,0.07837986259711421,-1.1914539458756825,-1.1057955021920245,0.014030232597114209,0.08565844368365823
186,no_variation,CASTLES (Taylor 33),038,balanced,terminal,0.06412799,0.07946520112145322,-1.1929523722079578,-1.0998230130986317,0.015337211121453226,0.0931293591093261
187,no_variation,CASTLES (Taylor 33),038,balanced,internal,0.03230296,0.022134230484262822,-1.490757680369599,-1.6549355720473489,0.010168729515737177,-0.16417789167774982
188,no_variation,CASTLES (Taylor 33),038,balanced,terminal,0.08436443,0.11198418697279763,-1.0738406234081197,-0.9508432987164788,0.02761975697279763,0.12299732469164099
189,no_variation,CASTLES (Taylor 33),038,balanced,terminal,0.08592937,0.11375632717439743,-1.0658583722704413,-0.944024438358701,0.027826957174397426,0.12183393391174042
190,no_variation,CASTLES (Taylor 33),039,balanced,terminal,0.0867846,0.11726222186479664,-1.061557333906386,-0.9308418811346868,0.030477621864796633,0.13071545277169916
191,no_variation,CASTLES (Taylor 33),039,balanced,terminal,0.08481651,0.1164281976518519,-1.0715196017056527,-0.9339418255147602,0.031611687651851905,0.13757777619089237
192,no_variation,CASTLES (Taylor 33),039,balanced,internal,0.03359806,0.020590801570301114,-1.4736857986702425,-1.6863267465931058,0.013007258429698885,-0.21264094792286334
193,no_variation,CASTLES (Taylor 33),039,balanced,terminal,0.05470214,0.06633605729963886,-1.2619956833190058,-1.1782503444519739,0.011633917299638856,0.08374533886703187
194,no_variation,CASTLES (Taylor 33),039,balanced,terminal,0.05415352,0.06570525350835185,-1.266373308809822,-1.1823999047404752,0.011551733508351855,0.08397340406934657
195,no_variation,CASTLES (Taylor 33),040,unbalanced,terminal,0.19510612,0.16856303898169767,-0.7097291076401144,-0.7732376475406507,0.026543081018302328,-0.06350853990053623
196,no_variation,CASTLES (Taylor 33),040,unbalanced,terminal,0.00366185,0.010108621195784224,-2.4362994496319503,-1.9953080776334278,0.006446771195784224,0.4409913719985229
197,no_variation,CASTLES (Taylor 33),040,unbalanced,terminal,0.00360376,0.010457903238832587,-2.4432441394871787,-1.9805553807732859,0.0068541432388325866,0.4626887587138927
198,no_variation,CASTLES (Taylor 33),040,unbalanced,internal,0.04115186,0.029746897645941094,-1.3856105305736872,-1.5265583208767486,0.011404962354058905,-0.14094779030306143
199,no_variation,CASTLES (Taylor 33),040,unbalanced,terminal,0.04404918,0.04494820696017633,-1.3560621718101589,-1.3472876281317057,0.0008990269601763315,0.008774543678453333
200,no_variation,CASTLES (Taylor 33),041,balanced,terminal,0.07717042,0.09956580235475315,-1.1125491360959576,-1.0018898021274918,0.02239538235475315,0.11065933396846571
201,no_variation,CASTLES (Taylor 33),041,balanced,terminal,0.0757742,0.09817019096846522,-1.120478640079701,-1.008020364180419,0.022395990968465215,0.112458275899282
202,no_variation,CASTLES (Taylor 33),041,balanced,internal,0.0791921,0.05735850357788152,-1.101318140349036,-1.2414021874718117,0.021833596422118483,-0.14008404712277575
203,no_variation,CASTLES (Taylor 33),041,balanced,terminal,0.05579867,0.07257444009565442,-1.253376152649245,-1.139216306020652,0.016775770095654417,0.11415984662859299
204,no_variation,CASTLES (Taylor 33),041,balanced,terminal,0.05504855,0.07194702871615391,-1.2592541160254231,-1.142987136943832,0.01689847871615391,0.11626697908159093
205,no_variation,CASTLES (Taylor 33),042,unbalanced,terminal,0.00303712,0.007441837458040883,-2.517538048283168,-2.1283198199160474,0.004404717458040883,0.38921822836712067
206,no_variation,CASTLES (Taylor 33),042,unbalanced,terminal,0.00308038,0.007503815046595742,-2.5113957050179256,-2.124717878951058,0.004423435046595741,0.38667782606686757
207,no_variation,CASTLES (Taylor 33),042,unbalanced,internal,0.02921037,0.02009928019156305,-1.534462941898734,-1.6968194955362177,0.009111089808436949,-0.16235655363748386
208,no_variation,CASTLES (Taylor 33),042,unbalanced,terminal,0.03186537,0.033058292050044645,-1.4966810344091148,-1.480719587921314,0.001192922050044648,0.015961446487800842
209,no_variation,CASTLES (Taylor 33),042,unbalanced,terminal,0.07098768999999999,0.07175447239048406,-1.148816955908891,-1.1441510245734137,0.0007667823904840693,0.004665931335477389
210,no_variation,CASTLES (Taylor 33),043,balanced,terminal,0.05752077,0.07771741646390021,-1.240175308916676,-1.1094816449497786,0.02019664646390021,0.1306936639668973
211,no_variation,CASTLES (Taylor 33),043,balanced,terminal,0.05652456,0.076556420419046,-1.2477628096162299,-1.1160183812474047,0.020031860419046005,0.1317444283688252
212,no_variation,CASTLES (Taylor 33),043,balanced,internal,0.15254164,0.11632261850422687,-0.8166115887515425,-0.934335830099748,0.036219021495773135,-0.11772424134820549
213,no_variation,CASTLES (Taylor 33),043,balanced,terminal,0.05401116,0.0722224451548576,-1.2675164952574272,-1.1413278122358914,0.018211285154857593,0.1261886830215356
214,no_variation,CASTLES (Taylor 33),043,balanced,terminal,0.0556503,0.07571231993261612,-1.2545324901254384,-1.120833446214416,0.020062019932616124,0.13369904391102228
215,no_variation,CASTLES (Taylor 33),044,balanced,terminal,0.02746242,0.03776910691627344,-1.5612611952005788,-1.4228632843257698,0.010306686916273441,0.1383979108748089
216,no_variation,CASTLES (Taylor 33),044,balanced,terminal,0.02717004,0.03721389907991396,-1.5659097222090328,-1.4292948244644141,0.01004385907991396,0.13661489774461846
217,no_variation,CASTLES (Taylor 33),044,balanced,internal,0.19919974000000001,0.1755194108964516,-0.7007112327629174,-0.7556748474086628,0.02368032910354842,-0.05496361464574531
218,no_variation,CASTLES (Taylor 33),044,balanced,terminal,0.01427794,0.02342061213398819,-1.8453344474035953,-1.630401758156095,0.00914267213398819,0.21493268924750025
219,no_variation,CASTLES (Taylor 33),044,balanced,terminal,0.0142892,0.02304067534108492,-1.844992085086648,-1.63750479553493,0.00875147534108492,0.20748728955171805
220,no_variation,CASTLES (Taylor 33),045,balanced,terminal,0.04657583,0.07841617426264769,-1.3318393970606377,-1.105594349706698,0.03184034426264769,0.22624504735393958
221,no_variation,CASTLES (Taylor 33),045,balanced,terminal,0.04571792,0.0783442735745174,-1.3399135366553916,-1.105992741963426,0.032626353574517396,0.23392079469196572
222,no_variation,CASTLES (Taylor 33),045,balanced,internal,0.29978603000000004,0.22462615279606707,-0.5231886090970554,-0.6485396810496431,0.07515987720393297,-0.12535107195258766
223,no_variation,CASTLES (Taylor 33),045,balanced,terminal,0.08773981,0.12210550685508154,-1.0568033103919912,-0.9132647492996364,0.034365696855081534,0.14353856109235483
224,no_variation,CASTLES (Taylor 33),045,balanced,terminal,0.08471998,0.11826168241307261,-1.0720141554252487,-0.9271559469374846,0.03354170241307261,0.14485820848776415
225,no_variation,CASTLES (Taylor 33),046,balanced,terminal,0.03886746,0.04941465128302143,-1.410413839714179,-1.3061442650849435,0.01054719128302143,0.10426957462923558
226,no_variation,CASTLES (Taylor 33),046,balanced,terminal,0.03821558,0.049532663654256015,-1.4177595447172902,-1.3051083168945805,0.011317083654256016,0.11265122782270974
227,no_variation,CASTLES (Taylor 33),046,balanced,internal,0.0628619,0.04558965660051326,-1.2016124965757524,-1.3411336790650668,0.017272243399486735,-0.13952118248931444
228,no_variation,CASTLES (Taylor 33),046,balanced,terminal,0.09213356,0.11629974551096554,-1.0355821475664002,-0.9344212356009092,0.02416618551096554,0.10116091196549103
229,no_variation,CASTLES (Taylor 33),046,balanced,terminal,0.09050285,0.1160632079960597,-1.0433377443330887,-0.9353054296724687,0.0255603579960597,0.10803231466062004
230,no_variation,CASTLES (Taylor 33),047,unbalanced,terminal,0.16956698,0.19727676532191324,-0.7706587145790964,-0.7049240616646086,0.027709785321913233,0.0657346529144877
231,no_variation,CASTLES (Taylor 33),047,unbalanced,terminal,0.17024617,0.1950432086911984,-0.7689226495565904,-0.70986916700964,0.024797038691198398,0.05905348254695034
232,no_variation,CASTLES (Taylor 33),047,unbalanced,internal,0.01314763,0.007653702412570974,-1.8811525263138185,-2.1161284278040737,0.0054939275874290264,-0.2349759014902553
233,no_variation,CASTLES (Taylor 33),047,unbalanced,terminal,0.18763756,0.22833480995766306,-0.7266802231637288,-0.6414278746678588,0.04069724995766305,0.08525234849587
234,no_variation,CASTLES (Taylor 33),047,unbalanced,terminal,0.21344554999999998,0.1877945024565792,-0.6707128951143809,-0.7263171255295364,0.02565104754342079,-0.055604230415155546
235,no_variation,CASTLES (Taylor 33),048,unbalanced,terminal,0.36433391,0.4766133933846909,-0.43850040536935664,-0.32183375764349287,0.1122794833846909,0.11666664772586384
236,no_variation,CASTLES (Taylor 33),048,unbalanced,terminal,0.32592269,0.3749234149573216,-0.486885403883506,-0.4260574358942345,0.049000724957321606,0.06082796798927151
237,no_variation,CASTLES (Taylor 33),048,unbalanced,terminal,0.31494379,0.37059545859568477,-0.5017669505632643,-0.4310999069785859,0.05565166859568477,0.07066704358467839
238,no_variation,CASTLES (Taylor 33),048,unbalanced,internal,0.04269261,0.04008439245251858,-1.3696472939206092,-1.3970246944918954,0.0026082175474814173,-0.027377400571286195
239,no_variation,CASTLES (Taylor 33),048,unbalanced,terminal,0.37026424,0.35427229114300035,-0.43148822994517744,-0.4506628140068881,0.01599194885699967,-0.01917458406171073
240,no_variation,CASTLES (Taylor 33),049,balanced,terminal,0.0079157,0.014007337934713565,-2.1015106736386406,-1.8536443936304656,0.006091637934713566,0.2478662800081751
241,no_variation,CASTLES (Taylor 33),049,balanced,terminal,0.00803206,0.01433629342125041,-2.095173055979486,-1.8435631188757384,0.006304233421250409,0.2516099371037472
242,no_variation,CASTLES (Taylor 33),049,balanced,internal,0.09443261,0.07660381901221913,-1.0248780067881242,-1.1157495784798108,0.017828790987780868,-0.09087157169168668
243,no_variation,CASTLES (Taylor 33),049,balanced,terminal,0.00805558,0.013939243422830372,-2.093903185011213,-1.8557607977019117,0.005883663422830372,0.23814238730930135
244,no_variation,CASTLES (Taylor 33),049,balanced,terminal,0.00798031,0.013835790441574403,-2.0979802378880628,-1.8589960244805364,0.0058554804415744035,0.23898421340752635
245,no_variation,CASTLES (Taylor 33),050,unbalanced,terminal,0.05704043,0.05959003892276085,-1.2438172092094286,-1.2248263309045515,0.0025496089227608487,0.018990878304877123
246,no_variation,CASTLES (Taylor 33),050,unbalanced,terminal,0.0555727,0.05599009539682043,-1.2551385025017288,-1.2518887925464985,0.0004173953968204247,0.0032497099552303084
247,no_variation,CASTLES (Taylor 33),050,unbalanced,terminal,0.0560616,0.05680213402109873,-1.2513345116193444,-1.2456353478069795,0.000740534021098728,0.005699163812364913
248,no_variation,CASTLES (Taylor 33),050,unbalanced,internal,0.00170704,0.004448162833807501,-2.767756302215235,-2.3518193229256243,0.002741122833807501,0.41593697928961065
249,no_variation,CASTLES (Taylor 33),050,unbalanced,terminal,0.11815201,0.1776871805993192,-0.9275588857583711,-0.750343903628601,0.059535170599319204,0.17721498212977002
250,no_variation,CASTLES (Taylor 33),051,unbalanced,terminal,0.14500443000000002,0.15276644207031576,-0.8386187295225022,-0.8159720359716741,0.007762012070315738,0.022646693550827997
251,no_variation,CASTLES (Taylor 33),051,unbalanced,terminal,0.0190742,0.018978792352841292,-1.71955366794039,-1.721731425796149,9.540764715870731e-05,-0.002177757855758895
252,no_variation,CASTLES (Taylor 33),051,unbalanced,terminal,0.01024896,0.011375786095874911,-1.9893202018449616,-1.9440185827759275,0.0011268260958749114,0.04530161906903408
253,no_variation,CASTLES (Taylor 33),051,unbalanced,terminal,0.01013103,0.01179453411411855,-1.9943463986104608,-1.928319209137311,0.001663504114118551,0.06602718947314988
254,no_variation,CASTLES (Taylor 33),051,unbalanced,internal,0.00943559,0.007613405521205138,-2.025230938558604,-2.1184210372852013,0.0018221844787948624,-0.09319009872659738
255,no_variation,CASTLES (Taylor 33),052,unbalanced,terminal,0.12947813,0.13836860909786397,-0.8878035815628362,-0.8589624246326685,0.008890479097863974,0.02884115693016773
256,no_variation,CASTLES (Taylor 33),052,unbalanced,terminal,0.00067889,0.015026205906993356,-3.1682005884044195,-1.8231506642345616,0.014347315906993357,1.345049924169858
257,no_variation,CASTLES (Taylor 33),052,unbalanced,terminal,0.00068457,0.014848313739538904,-3.1645821369246026,-1.828322864541769,0.014163743739538904,1.3362592723828335
258,no_variation,CASTLES (Taylor 33),052,unbalanced,internal,0.1304306,0.09944532234912683,-0.8846205078976077,-1.0024156401487911,0.03098527765087318,-0.11779513225118346
259,no_variation,CASTLES (Taylor 33),052,unbalanced,terminal,0.22483233,0.24447268502832786,-0.6481412387833588,-0.6117696576207653,0.019640355028327866,0.036371581162593584
260,no_variation,CASTLES (Taylor 33),053,unbalanced,terminal,0.17221178,0.18363102100731252,-0.7639371443224604,-0.7360539510525705,0.011419241007312508,0.02788319326988994
261,no_variation,CASTLES (Taylor 33),053,unbalanced,terminal,0.04886571,0.05003369560278405,-1.3109957867158077,-1.3007374179516653,0.0011679856027840482,0.010258368764142442
