,Condition,Method,replicate,RMSE,Log Error,#Negative Branches,RMSE (terminal),Log Error (terminal),#Negative Branches (terminal),RMSE (internal),Log Error (internal),#Negative Branches (internal)
167,no_variation,CASTLES (Integrals),168,0.011232413181113482,0.08081883935232492,0,0.009049455664115332,0.09077937074284129,0,0.014653191528816428,0.06089777657129218,0
168,no_variation,CASTLES (Integrals),169,0.004205965458632422,0.056546077318244764,0,0.004741137022123904,0.08283521630627491,0,0.0028484514727337867,0.0039677993421844675,0
169,no_variation,CASTLES (Integrals),170,0.0025403819770474486,0.02546978622316896,0,0.0022980786977273497,0.03137883060705147,0,0.0029661912220937557,0.013651697455403948,0
170,no_variation,CASTLES (Integrals),171,0.007916833353553867,0.013966052930863585,0,0.009680277592760746,0.011317127472785024,0,0.0007830724730300397,0.019263903847020702,0
171,no_variation,CASTLES (Integrals),172,0.008504544339134704,0.031211595070958373,0,0.010415636521487774,0.04569076783936588,0,0.00010418710776558031,0.0022532495341433365,0
172,no_variation,CASTLES (Integrals),173,0.010347411859215158,0.02223296468708164,0,0.012635817323795711,0.02889526628769767,0,0.0013707799502501675,0.00890836148584958,0
173,no_variation,CASTLES (Integrals),174,0.01218725961036761,0.04169093977425505,0,0.014592375986851612,0.03237329184165093,0,0.004439934295482977,0.06032623563946331,0
174,no_variation,CASTLES (Integrals),175,0.01054243784919598,0.04608279410251246,0,0.012910289397666216,0.06885055675638521,0,0.0002790031352769943,0.0005472687947669602,0
175,no_variation,CASTLES (Integrals),176,0.020678142923754445,0.020334722683299406,0,0.02490429112180444,0.024158651333763846,0,0.006504563918240253,0.012686865382370524,0
176,no_variation,CASTLES (Integrals),177,0.0012799917772941323,0.068343737045186,0,0.0014895124680798489,0.10123862082064658,0,0.0006912612130671949,0.002553969494264834,0
177,no_variation,CASTLES (Integrals),178,0.004334182975706198,0.022872069614898568,0,0.0036085687107482393,0.016625257540016276,0,0.005505623481525221,0.03536569376466315,0
178,no_variation,CASTLES (Integrals),179,0.006949139066121625,0.03065611172658282,0,0.00782916270322613,0.04100603806221969,0,0.004720172032216519,0.009956259055309087,0
179,no_variation,CASTLES (Integrals),180,0.007319931066967509,0.038142899624378716,0,0.008730599032449852,0.025876737832326028,0,0.0028805300804955396,0.0626752232084841,0
180,no_variation,CASTLES (Integrals),181,0.0013739935299918887,0.030238524243945696,0,0.001210854787775886,0.03380458757684699,0,0.0016526451607102905,0.023106397578143104,0
181,no_variation,CASTLES (Integrals),182,0.14603044928270154,0.5762083598558142,2,0.14769595708811675,0.12653062356561304,2,0.1426411051302301,1.0258860961460154,0
182,no_variation,CASTLES (Integrals),183,0.006151077246680036,0.02680061000876674,0,0.00746522343876076,0.035002578166640284,0,0.0014311295897396937,0.010396673693019652,0
183,no_variation,CASTLES (Integrals),184,0.008695195888247803,0.02363183807808569,0,0.010646701800370834,0.03414924352029759,0,0.00033878629394560483,0.0025970271936618756,0
184,no_variation,CASTLES (Integrals),185,0.01965178286270911,0.021935533946385744,0,0.023541548312908694,0.02314376907423156,0,0.007082987724906332,0.019519063690694113,0
185,no_variation,CASTLES (Integrals),186,0.04391027107531731,0.23376230409732748,0,0.03967315528654611,0.117628337380289,0,0.05134605356736524,0.4660302375314045,0
186,no_variation,CASTLES (Integrals),187,0.024475260624420632,0.04289377344023811,0,0.029885597355632003,0.050391403937081795,0,0.0032889647754313473,0.027898512446550734,0
187,no_variation,CASTLES (Integrals),188,0.001962270129252935,0.005135031302909179,0,0.0023334881986828,0.006050369606356128,0,0.0008131284238613203,0.0033043546960152804,0
188,no_variation,CASTLES (Integrals),189,0.05306168441836927,0.23979905400828636,0,0.056127170138808885,0.08896926523099895,0,0.046326111474655804,0.5414586315628611,0
189,no_variation,CASTLES (Integrals),190,0.004162650526079159,0.025640623637855974,0,0.004788186989551801,0.024935073847610824,0,0.0024757845045510368,0.027051723218346275,0
190,no_variation,CASTLES (Integrals),191,0.012912920680285732,0.03657603127097584,0,0.01577533721115302,0.05335772874583441,0,0.001583677124566253,0.0030126363212586984,0
191,no_variation,CASTLES (Integrals),192,0.009344779562308453,0.02681617969960857,0,0.011333227218517991,0.031983066236994595,0,0.0022562439653767744,0.016482406624836524,0
192,no_variation,CASTLES (Integrals),193,0.010510486021026447,0.011499445196972066,0,0.012791762577999237,0.014336460831348381,0,0.002037785437864785,0.005825413928219436,0
193,no_variation,CASTLES (Integrals),194,0.006870081467957286,0.03630218735674505,0,0.006355482485999983,0.04162231860792326,0,0.0077980601991396135,0.02566192485438863,0
194,no_variation,CASTLES (Integrals),195,0.014419046152273348,0.034157379624426054,0,0.017446553967015298,0.033567389538751755,0,0.0038680983927780336,0.03533735979577467,0
195,no_variation,CASTLES (Integrals),196,0.0064668896142999095,0.025798952321448906,0,0.007195504958665118,0.03306847598143442,0,0.004680961507027322,0.01125990500147788,0
196,no_variation,CASTLES (Integrals),197,0.0018519838943591594,0.014356879485664416,0,0.002268205042086809,0.021490412358014015,0,4.980863490307023e-06,8.981374096522382e-05,0
197,no_variation,CASTLES (Integrals),198,0.01695522327373284,0.02103393839701656,0,0.020510193691496433,0.026441048641056227,0,0.004593767327694672,0.010219717908937226,0
198,no_variation,CASTLES (Integrals),199,0.009717583769405052,0.03263484012857346,0,0.011772870373279249,0.04489769759624029,0,0.0024684710438125286,0.008109125193239804,0
199,no_variation,CASTLES (Integrals),200,0.003964608860705901,0.018561502599135745,0,0.004770724946382959,0.02052363834009055,0,0.0012785684287834808,0.014637231117226132,0
200,no_variation,"CASTLES (Taylor 33, Coal)",001,0.00470279899352528,0.028337482111017404,0,0.0023650514598523315,0.00581126297273941,0,0.007427113726408656,0.0733899203875734,0
201,no_variation,"CASTLES (Taylor 33, Coal)",002,0.017095552127748888,0.03299101658052192,0,0.0012448887399179043,0.025327611751687875,0,0.02955798050794725,0.048317826238190024,0
202,no_variation,"CASTLES (Taylor 33, Coal)",003,0.00832642410707857,0.08806585346008222,0,0.00951335478302227,0.030971946443147002,0,0.005194244581988044,0.20225366749395268,0
203,no_variation,"CASTLES (Taylor 33, Coal)",004,0.004311785137368559,0.043851874437937095,0,0.0022064939275196283,0.024529479323121023,0,0.006785074967023963,0.08249666466756926,0
204,no_variation,"CASTLES (Taylor 33, Coal)",005,0.013769633790846534,0.08402382547588029,0,0.016810183154399454,0.09149472288014543,0,0.001908907759206208,0.06908203066735004,0
205,no_variation,"CASTLES (Taylor 33, Coal)",006,0.013966134621565894,0.03604022791003399,0,0.008477353894738358,0.020296195182603928,0,0.021010180643912447,0.0675282933648941,0
206,no_variation,"CASTLES (Taylor 33, Coal)",007,0.015251943755791347,0.055418652640918054,0,0.012806798830108615,0.03851070320220386,0,0.01923115109502614,0.08923455151834643,0
207,no_variation,"CASTLES (Taylor 33, Coal)",008,0.005200317153409694,0.07946390541868258,0,0.004261320548299376,0.015868755831701522,0,0.0066941907544843925,0.20665420459264466,0
208,no_variation,"CASTLES (Taylor 33, Coal)",009,0.03268832633898155,0.0580240264368308,0,0.020164802368940714,0.05268825620271502,0,0.04891156844116114,0.06869556690506234,0
209,no_variation,"CASTLES (Taylor 33, Coal)",010,0.01531030324239026,0.06563185183839539,0,0.011425406828762428,0.06848344996154854,0,0.02102703768285906,0.0599286555920891,0
210,no_variation,"CASTLES (Taylor 33, Coal)",011,0.011977126382132244,0.03963746508329092,0,0.00897901104144354,0.029975890937944553,0,0.016404553957848858,0.058960613373983645,0
211,no_variation,"CASTLES (Taylor 33, Coal)",012,0.00296611948563676,0.026461005789471054,0,0.0018928105876012565,0.012785030106629498,0,0.004384989232387168,0.05381295715515417,0
212,no_variation,"CASTLES (Taylor 33, Coal)",013,0.008443560896184268,0.03574493400072747,0,0.005202034087105645,0.016839513723580522,0,0.012639574539354484,0.07355577455502137,0
213,no_variation,"CASTLES (Taylor 33, Coal)",014,0.005566763229120867,0.06534982296879206,0,0.005392178253875708,0.06866012699411603,0,0.005900456414900153,0.05872921491814413,0
214,no_variation,"CASTLES (Taylor 33, Coal)",015,0.015303075732706218,0.04351747354272222,0,0.01688881332520196,0.025017945700315895,0,0.011492969571689788,0.08051652922753486,0
215,no_variation,"CASTLES (Taylor 33, Coal)",016,0.017937775064034912,0.047655883789880005,0,0.015028793532337334,0.032331587247221585,0,0.022661907524930226,0.07830447687519686,0
216,no_variation,"CASTLES (Taylor 33, Coal)",017,0.007309605279374092,0.04573815029159815,0,0.008290481379796074,0.019004578754133868,0,0.004777742668171861,0.09920529336652673,0
217,no_variation,"CASTLES (Taylor 33, Coal)",018,0.034874742195282846,0.03822668643535172,0,0.025844579764222088,0.027368873287452546,0,0.048092185676925206,0.059942312731150076,0
218,no_variation,"CASTLES (Taylor 33, Coal)",019,0.025580957386133675,0.06228468066171405,0,0.015961098870305303,0.06567247489287592,0,0.03812666767602748,0.05550909219939027,0
219,no_variation,"CASTLES (Taylor 33, Coal)",020,0.013259117118146271,0.08160120824376392,0,0.009486524374212518,0.08515656470033592,0,0.01863932055771084,0.07449049533061992,0
220,no_variation,"CASTLES (Taylor 33, Coal)",021,0.0073181507039965215,0.02719049799296992,0,0.008575211812292679,0.014184509974973537,0,0.003687475278269208,0.05320247402896268,0
221,no_variation,"CASTLES (Taylor 33, Coal)",022,0.013332133724267073,0.24269163971817476,0,0.009289088306883625,0.33364127936638516,0,0.01899113071354768,0.06079236042175395,0
222,no_variation,"CASTLES (Taylor 33, Coal)",023,0.006993375970666793,0.03505353544554802,0,0.005119815482370137,0.016816064901967662,0,0.009710659156528212,0.07152847653270872,0
223,no_variation,"CASTLES (Taylor 33, Coal)",024,0.016349415641126408,0.07298443698104087,0,0.016428437957635787,0.06530824233212036,0,0.01619021395668228,0.0883368262788819,0
224,no_variation,"CASTLES (Taylor 33, Coal)",025,0.01088465114981699,0.07497073757236782,0,0.004877475666973739,0.08974579598025514,0,0.017545579334857973,0.04542062075659316,0
225,no_variation,"CASTLES (Taylor 33, Coal)",026,0.012076924812368144,0.033708682472171354,0,0.006749538138139932,0.015540159381565145,0,0.0186130010641586,0.07004572865338377,0
226,no_variation,"CASTLES (Taylor 33, Coal)",027,0.021005808700661942,0.06983080446782185,0,0.02439868441367079,0.07189614182576136,0,0.011538647896118982,0.06570012975194284,0
227,no_variation,"CASTLES (Taylor 33, Coal)",028,0.018980270177776273,0.04487079869220684,0,0.016361158598449686,0.033861310805218287,0,0.023353306975606305,0.06688977446618394,0
228,no_variation,"CASTLES (Taylor 33, Coal)",029,0.02174488091317072,0.12450973951018547,0,0.025996013134107408,0.09075971055577864,0,0.008181328745782037,0.1920097974189992,0
229,no_variation,"CASTLES (Taylor 33, Coal)",030,0.01792887805014809,0.04974290373710278,0,0.020599485526131448,0.04182784824937162,0,0.01075436639363975,0.0655730147125651,0
230,no_variation,"CASTLES (Taylor 33, Coal)",031,0.0061502191469653324,0.06792841054301783,0,0.0061948206258628,0.0197341895721427,0,0.0060600314763098895,0.16431685248476813,0
231,no_variation,"CASTLES (Taylor 33, Coal)",032,0.012612757500434172,0.12141154916772941,0,0.005862999723663702,0.15058641775244286,0,0.020211269721987137,0.0630618119983025,0
232,no_variation,"CASTLES (Taylor 33, Coal)",033,0.006536575222595234,0.028682244101456016,0,0.0031770455254279944,0.012897372749514581,0,0.010391978174565887,0.06025198680533888,0
233,no_variation,"CASTLES (Taylor 33, Coal)",034,0.007902288848263678,0.043844186042424536,0,0.007322505012016545,0.026073481164924056,0,0.008949879765793652,0.07938559579742548,0
234,no_variation,"CASTLES (Taylor 33, Coal)",035,0.012827164322632374,0.0511557131605776,0,0.004376433858642729,0.049025623628824996,0,0.021337808862235352,0.05541589222408281,0
235,no_variation,"CASTLES (Taylor 33, Coal)",036,0.005631778321795984,0.0709787699540184,0,0.006827008535227358,0.012860792370842209,0,0.001390931384871005,0.1872147251203708,0
236,no_variation,"CASTLES (Taylor 33, Coal)",037,0.01035405135244332,0.034820449555883225,0,0.003283289390406411,0.013455185357859443,0,0.017322215787386713,0.07755097795193079,0
237,no_variation,"CASTLES (Taylor 33, Coal)",038,0.014527569976817699,0.08042349253455126,0,0.017050650109481057,0.07959076588238943,0,0.007190377596629555,0.08208894583887491,0
238,no_variation,"CASTLES (Taylor 33, Coal)",039,0.014990875044546938,0.08227796389989449,0,0.017169516852188565,0.07025670886912588,0,0.009197520640285966,0.10632047396143167,0
239,no_variation,"CASTLES (Taylor 33, Coal)",040,0.011819290531023492,0.0754519972591847,0,0.013305079909971875,0.07794104831301168,0,0.008064526219732342,0.07047389515153071,0
240,no_variation,"CASTLES (Taylor 33, Coal)",041,0.012404742961420512,0.06421123761157421,0,0.010565982620058645,0.06129584463666739,0,0.015438684087770322,0.07004202356138788,0
241,no_variation,"CASTLES (Taylor 33, Coal)",042,0.00376721308706694,0.04200766282053861,0,0.0007313359629484451,0.022422355821436958,0,0.0064425133875454085,0.08117827681874193,0
242,no_variation,"CASTLES (Taylor 33, Coal)",043,0.015812091237583977,0.052820053610659556,0,0.006861411256490961,0.04979902007893795,0,0.025610715707602514,0.05886212067410274,0
243,no_variation,"CASTLES (Taylor 33, Coal)",044,0.015885523301588347,0.17902171178783688,0,0.015438111258663378,0.25479166402031894,0,0.016744521289848244,0.027481807322872656,0
244,no_variation,"CASTLES (Taylor 33, Coal)",045,0.030718110012181752,0.02957753495866963,0,0.0017752855413089446,0.013028534449857522,0,0.05314605884404921,0.06267553597629383,0
245,no_variation,"CASTLES (Taylor 33, Coal)",046,0.012998109447372761,0.06556791839256094,0,0.013373244774400984,0.06347158196651281,0,0.012213320434081656,0.06976059124465722,0
246,no_variation,"CASTLES (Taylor 33, Coal)",047,0.023441653742264486,0.08009415523253166,0,0.02857832894300077,0.06139725747623367,0,0.0038847934524189136,0.11748795074512765,0
247,no_variation,"CASTLES (Taylor 33, Coal)",048,0.05500208865452804,0.04871349127334924,0,0.06735090151473175,0.06622588676720231,0,0.0018442883146338562,0.013688700285643098,0
248,no_variation,"CASTLES (Taylor 33, Coal)",049,0.007357966476021131,0.05895274784245947,0,0.0013202495869653376,0.06571122884076754,0,0.012606859007817457,0.04543578584584334,0
249,no_variation,"CASTLES (Taylor 33, Coal)",050,0.024419733637449342,0.10988938890662597,0,0.029876523355110398,0.06084983853753628,0,0.0019382665438505695,0.20796848964480533,0
250,no_variation,"CASTLES (Taylor 33, Coal)",051,0.0032590408085370055,0.023466078783051944,0,0.0038861203556856136,0.01190159349292857,0,0.001288479001528722,0.04659504936329869,0
251,no_variation,"CASTLES (Taylor 33, Coal)",052,0.015570646163268264,0.30497492548022537,0,0.011119607688094297,0.42801360515754217,0,0.021909899943880404,0.05889756612559173,0
252,no_variation,"CASTLES (Taylor 33, Coal)",053,0.00726327018069095,0.04168174080254059,0,0.005741022147874775,0.024450316819204253,0,0.009609714384328269,0.07614458876921326,0
253,no_variation,"CASTLES (Taylor 33, Coal)",054,0.004983727650795068,0.024025536936052222,0,0.002061512944758274,0.005414963437555558,0,0.008124835545971754,0.061246683933045554,0
254,no_variation,"CASTLES (Taylor 33, Coal)",055,0.00895299747511304,0.03788031373176009,0,0.005933541237588149,0.022728086283433705,0,0.013040501069047278,0.06818476862841286,0
255,no_variation,"CASTLES (Taylor 33, Coal)",056,0.002834685936090818,0.02612958588833601,0,0.0032909750501487266,0.020929682612963324,0,0.0015637453460875307,0.03652939243908137,0
256,no_variation,"CASTLES (Taylor 33, Coal)",057,0.015859483218159925,0.05245803102883905,0,0.004150103713534518,0.035184579488924735,0,0.026835105779092854,0.0870049341086677,0
257,no_variation,"CASTLES (Taylor 33, Coal)",058,0.005133030942992387,0.04381970202771219,0,0.006002669674459658,0.028284543557117098,0,0.002641956385672691,0.07489001896890236,0
258,no_variation,"CASTLES (Taylor 33, Coal)",059,0.006448882143327636,0.029349478351451196,0,0.0031484521144964353,0.00817442767866352,0,0.010243961209465602,0.07169957969702655,0
259,no_variation,"CASTLES (Taylor 33, Coal)",060,0.00950328679621984,0.057023200298782634,0,0.00840325218051749,0.05127532657301036,0,0.011388945753443345,0.06851894775032721,0
